"","OSHPD_NUM","X1.x","Procedure Description","CPT_CODE_OR_OTHER","Top_25_Avg","Hospital_Name.x","X1.y","Hospital_Name.y","Freq","Full_Address","Address","City","State","Zip Code"
"116",191230,5650,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",2173,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",151,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",55,"1680 E 120th St, Los Angeles, CA","1680 E 120th St","Los Angeles","CA",90059
"117",191230,5646,"CT Scan, Pelvis, with contrast","72193",12348,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",151,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",55,"1680 E 120th St, Los Angeles, CA","1680 E 120th St","Los Angeles","CA",90059
"118",191230,5652,"X-Ray, Chest, two views","71020",3234,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",151,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",55,"1680 E 120th St, Los Angeles, CA","1680 E 120th St","Los Angeles","CA",90059
"119",191230,5657,"Inhalation Treatment, pressurized or nonpressurized","94640",1326,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",151,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",55,"1680 E 120th St, Los Angeles, CA","1680 E 120th St","Los Angeles","CA",90059
"120",191230,5658,"Physical Therapy, Evaluation","97001",1120,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",151,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",55,"1680 E 120th St, Los Angeles, CA","1680 E 120th St","Los Angeles","CA",90059
"121",191230,5651,"X-Ray, Lower Back, four views","72110",3837,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",151,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",55,"1680 E 120th St, Los Angeles, CA","1680 E 120th St","Los Angeles","CA",90059
"122",191230,5659,"Physical Therapy, Gait Training","97116",412,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",151,"MARTIN LUTHER KING JR, COMMUNITY HOSPITAL",55,"1680 E 120th St, Los Angeles, CA","1680 E 120th St","Los Angeles","CA",90059
"123",191450,5714,"Complete Blood Count, with differential WBC, automated","85025",140,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"124",191450,5706,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",942,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"125",191450,5707,"Emergency Room Visit, Level 3 (moderate severity)","99283",1513,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"126",191450,5708,"Emergency Room Visit, Level 4 (high severity)","99284",3067,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"127",191450,5711,"Basic Metabolic Panel","80048",289,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"128",191450,5712,"Blood Gas Analysis, including 02 saturation","82805",479,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"129",191450,5713,"Complete Blood Count, automated","85027",119,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"130",191450,5736,"Echocardiography, complete","93307",2313,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"131",191450,5738,"Inhalation Treatment, pressurized or nonpressurized","94640",322,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"132",191450,5715,"Comprehensive Metabolic Panel","80053",389,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"133",191450,5716,"Creatine Kinase (CK), (CPK), Total","82550",130,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"134",191450,5717,"Lipid Panel","80061",192,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"135",191450,5720,"Thyroid Stimulating Hormone","84443",233,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"136",191450,5721,"Troponin, Quantitative","84484",200,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"137",191450,5723,"Urinalysis, with microscopy","81000",50,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"138",191450,5726,"CT Scan, Head or Brain, without contrast","70450",3836,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"139",191450,5728,"SCREENING MAMMOGRAPHY BI 2-VIEW BREAST INC CAD","77067",688,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"140",191450,5731,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1106,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"141",191450,5732,"X-Ray, Lower Back, four views","72110",1024,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"142",191450,5733,"X-Ray, Chest, two views","71046",496,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"143",191450,5754,"Hernia Repair, Inguinal, 5 years and older","49505",18238.37,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"144",191450,5755,"Injection, Diagnostic or Therapeutic substance, epidural","62311",4352,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"145",191450,5743,"Arthroscopy, Knee, with meniscectomy (medial or lateral)","29881",26935.31,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"146",191450,5747,"Colonoscopy, diagnostic","45378",3719.82,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"147",191450,5759,"Tonsillectomy with Adenoidectomy, less than 12 years old","42820",18376.29,"Kaiser Foundation Hospital- Woodland Hills",123,"Kaiser Foundation Hospital- Woodland Hills",56,"5601 De Soto Ave, Woodland Hills, CA","5601 De Soto Ave","Woodland Hills","CA",91367
"148",196035,5866,"Injection, Diagnostic or Therapeutic substance, epidural","62311",4352,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"149",196035,5865,"Hernia Repair, Inguinal, 5 years and older","49505",18238.37,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"150",196035,5817,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",942,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"151",196035,5818,"Emergency Room Visit, Level 3 (moderate severity)","99283",1513,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"152",196035,5819,"Emergency Room Visit, Level 4 (high severity)","99284",3067,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"153",196035,5822,"Basic Metabolic Panel","80048",289,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"154",196035,5823,"Blood Gas Analysis, including 02 saturation","82805",479,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"155",196035,5824,"Complete Blood Count, automated","85027",119,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"156",196035,5825,"Complete Blood Count, with differential WBC, automated","85025",140,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"157",196035,5826,"Comprehensive Metabolic Panel","80053",389,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"158",196035,5827,"Creatine Kinase (CK), (CPK), Total","82550",130,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"159",196035,5828,"Lipid Panel","80061",192,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"160",196035,5870,"Tonsillectomy with Adenoidectomy, less than 12 years old","42820",18376.29,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"161",196035,5832,"Troponin, Quantitative","84484",200,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"162",196035,5834,"Urinalysis, with microscopy","81000",50,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"163",196035,5837,"CT Scan, Head or Brain, without contrast","70450",3836,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"164",196035,5839,"SCREENING MAMMOGRAPHY BI 2-VIEW BREAST INC CAD","77067",688,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"165",196035,5842,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1106,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"166",196035,5843,"X-Ray, Lower Back, four views","72110",1024,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"167",196035,5844,"X-Ray, Chest, two views","71046",496,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"168",196035,5847,"Echocardiography, complete","93307",2313,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"169",196035,5849,"Inhalation Treatment, pressurized or nonpressurized","94640",322,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"170",196035,5854,"Arthroscopy, Knee, with meniscectomy (medial or lateral)","29881",26935.31,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"171",196035,5858,"Colonoscopy, diagnostic","45378",3719.82,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"172",196035,5831,"Thyroid Stimulating Hormone","84443",233,"Kaiser Foundation Hospital- Baldwin Park",119,"Kaiser Foundation Hospital- Baldwin Park",56,"1011 Baldwin Park Blvd, Baldwin Park, CA","1011 Baldwin Park Blvd","Baldwin Park","CA",91706
"173",196403,5947,"Urinalysis, with microscopy","81000",50,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"174",196403,5950,"CT Scan, Head or Brain, without contrast","70450",3836,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"175",196403,5952,"SCREENING MAMMOGRAPHY BI 2-VIEW BREAST INC CAD","77067",688,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"176",196403,5955,"Ultrasound, OB, 14 weeks or more, transabdominal","76805",1106,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"177",196403,5956,"X-Ray, Lower Back, four views","72110",1024,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"178",196403,5957,"X-Ray, Chest, two views","71046",496,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"179",196403,5960,"Echocardiography, complete","93307",2313,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"180",196403,5962,"Inhalation Treatment, pressurized or nonpressurized","94640",322,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"181",196403,5967,"Arthroscopy, Knee, with meniscectomy (medial or lateral)","29881",26935.31,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"182",196403,5971,"Colonoscopy, diagnostic","45378",3719.82,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"183",196403,5978,"Hernia Repair, Inguinal, 5 years and older","49505",18238.37,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"184",196403,5979,"Injection, Diagnostic or Therapeutic substance, epidural","62311",4352,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"185",196403,5983,"Tonsillectomy with Adenoidectomy, less than 12 years old","42820",18376.29,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"186",196403,5944,"Thyroid Stimulating Hormone","84443",233,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"187",196403,5945,"Troponin, Quantitative","84484",200,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"188",196403,5935,"Basic Metabolic Panel","80048",289,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"189",196403,5930,"Emergency Room Visit, Level 2 (low to moderate severity)","99282",942,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"190",196403,5931,"Emergency Room Visit, Level 3 (moderate severity)","99283",1513,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
"191",196403,5932,"Emergency Room Visit, Level 4 (high severity)","99284",3067,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",120,"Kaiser Foundation Hospital- Downey (replaced Bellflower)",56,"9333 Imperial Hwy, Downey, CA","9333 Imperial Hwy","Downey","CA",90242
